timestamp,steps_per_min_mean,steps_per_min_std,steps_per_min_min,steps_per_min_max,cumulative_steps_mean,cumulative_steps_std,cumulative_steps_min,cumulative_steps_max,calories_burned_mean,calories_burned_std,calories_burned_min,calories_burned_max,heart_rate_bpm_mean,heart_rate_bpm_std,heart_rate_bpm_min,heart_rate_bpm_max,hrv_ms_mean,hrv_ms_std,hrv_ms_min,hrv_ms_max,spo2_pct_mean,spo2_pct_std,spo2_pct_min,spo2_pct_max,skin_temp_c_mean,skin_temp_c_std,skin_temp_c_min,skin_temp_c_max,is_sleep_period_mean,is_sleep_period_std,is_sleep_period_min,is_sleep_period_max,stress_score_mean,stress_score_std,stress_score_min,stress_score_max,heart_rate_bpm_raw_mean,heart_rate_bpm_raw_std,heart_rate_bpm_raw_min,heart_rate_bpm_raw_max,hrv_ms_raw_mean,hrv_ms_raw_std,hrv_ms_raw_min,hrv_ms_raw_max,stress_score_raw_mean,stress_score_raw_std,stress_score_raw_min,stress_score_raw_max,spo2_pct_raw_mean,spo2_pct_raw_std,spo2_pct_raw_min,spo2_pct_raw_max,skin_temp_c_raw_mean,skin_temp_c_raw_std,skin_temp_c_raw_min,skin_temp_c_raw_max,calories_burned_raw_mean,calories_burned_raw_std,calories_burned_raw_min,calories_burned_raw_max,hr_trend_5min_mean,hr_trend_5min_std,hr_trend_5min_min,hr_trend_5min_max,hr_trend_30min_mean,hr_trend_30min_std,hr_trend_30min_min,hr_trend_30min_max,hr_roc_mean,hr_roc_std,hr_roc_min,hr_roc_max,resting_hr_mean,resting_hr_std,resting_hr_min,resting_hr_max,hrv_rmssd_proxy_mean,hrv_rmssd_proxy_std,hrv_rmssd_proxy_min,hrv_rmssd_proxy_max,hrv_sdnn_proxy_mean,hrv_sdnn_proxy_std,hrv_sdnn_proxy_min,hrv_sdnn_proxy_max,hrv_trend_30min_mean,hrv_trend_30min_std,hrv_trend_30min_min,hrv_trend_30min_max,sleep_duration_min_mean,sleep_duration_min_std,sleep_duration_min_min,sleep_duration_min_max,sleep_efficiency_mean,sleep_efficiency_std,sleep_efficiency_min,sleep_efficiency_max,deep_ratio_mean,deep_ratio_std,deep_ratio_min,deep_ratio_max,rem_ratio_mean,rem_ratio_std,rem_ratio_min,rem_ratio_max,sleep_quality_score_mean,sleep_quality_score_std,sleep_quality_score_min,sleep_quality_score_max,sleep_consistency_mean,sleep_consistency_std,sleep_consistency_min,sleep_consistency_max,activity_intensity_mean,activity_intensity_std,activity_intensity_min,activity_intensity_max,step_intensity_15min_mean,step_intensity_15min_std,step_intensity_15min_min,step_intensity_15min_max,energy_expenditure_proxy_mean,energy_expenditure_proxy_std,energy_expenditure_proxy_min,energy_expenditure_proxy_max,computed_stress_mean,computed_stress_std,computed_stress_min,computed_stress_max,recovery_score_mean,recovery_score_std,recovery_score_min,recovery_score_max,anomaly_hr_spike_mean,anomaly_hr_spike_std,anomaly_hr_spike_min,anomaly_hr_spike_max,anomaly_hrv_drop_mean,anomaly_hrv_drop_std,anomaly_hrv_drop_min,anomaly_hrv_drop_max,anomaly_low_spo2_mean,anomaly_low_spo2_std,anomaly_low_spo2_min,anomaly_low_spo2_max,anomaly_critical_hr_mean,anomaly_critical_hr_std,anomaly_critical_hr_min,anomaly_critical_hr_max,anomaly_score_mean,anomaly_score_std,anomaly_score_min,anomaly_score_max,health_score_mean,health_score_std,health_score_min,health_score_max,user_id,sample_count
2024-01-01 00:00:00,0.0,0.0,0,0,0.0,0.0,0,0,3.8406749999999996,0.29116682015816453,3.126,4.57,48.67881049384208,2.1796605328675516,44.57563348609566,53.8,55.01214179854408,5.093146526266247,46.480939638301514,65.77953626735331,97.42113888888889,0.3189298389194214,96.46000000000001,98.06,33.56340277777778,0.20998977486465353,33.134,33.99400000000001,1.0,0.0,1,1,44.33470443799704,5.260506994339256,34.3276923076923,55.79523085657207,48.666666666666664,4.564664083159941,40,59,54.888333333333335,10.168247214364397,36.0,80.3,44.66,11.787413568890667,18.1,74.3,97.43833333333333,0.8289449423900982,94.6,99.1,33.56733333333333,0.44325401779768064,32.8,34.51,3.8393333333333333,0.589581485194045,2.57,5.07,48.72370337067188,1.8084450104739858,45.62661763770883,52.21293203434139,49.17533198065498,1.4601734052892528,47.49608481041284,52.0,-0.01353900618290543,1.6892182639532598,-3.2012464556219626,4.045472936672958,50.25684836141202,0.0,50.25684836141202,50.25684836141202,3.2076256943994634,1.4602981928291991,0.0,6.582533014075924,2.861454401118503,1.5137638010181431,0.0,6.639464933600558,56.460382579147605,2.5572510520520018,53.1090476068679,59.986533825614124,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.225,0.0,1.225,1.225,26.203737659078165,4.911118031697608,17.760806077131868,36.300117738865026,71.97403405279992,2.5108519514708285,67.65979057124927,76.1445201679144,0.0,0.0,0.0,0.0,0.05,0.21978417765108274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21978417765108274,0.0,1.0,53.208333333333336,2.008312527730575,49.9,57.7,user_001,60
2024-01-01 01:00:00,0.0,0.0,0,0,0.0,0.0,0,0,3.9463,0.2341168258276053,3.5159999999999996,4.586,50.0179561548201,1.840097635370546,46.55558708719007,54.151957208036116,55.49329741054588,4.381561393728452,45.84477242854547,67.44841261807663,97.51533333333333,0.3321295778716109,96.82000000000001,98.54,33.589533333333335,0.23006214832169905,32.92,34.038,1.0,0.0,1,1,43.58785262248104,5.380501117362732,31.520120239940713,53.68044430815393,50.05,4.604437800386398,40,62,55.376666666666665,10.567047703835792,29.3,79.4,43.535,11.844126413901305,17.2,63.2,97.48666666666666,0.832489968721906,95.8,99.5,33.582166666666666,0.47606114002252764,31.38,34.36,3.953333333333333,0.5942083942685503,2.53,5.78,49.98798435833869,1.1914975076559124,47.437090830483626,52.25078713619462,49.727146636601255,0.56378129779354,48.508107176086966,50.53267451506247,0.01602192258918104,1.7178865666156038,-4.717319069345663,4.385915909293033,50.25684836141202,0.0,50.25684836141202,50.25684836141202,3.766578558778333,0.808223245604142,2.310813717527459,5.866014948930586,3.0952365033108995,0.7872579725654066,1.4111897060329437,5.1133407736149685,54.98680842364613,1.9360151261790688,51.932243042036845,58.13836007378713,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.225,0.0,1.225,1.225,27.301453095676433,4.446200398487913,18.947887932829463,34.880320315596656,70.74654657024605,2.583641003265108,66.70880641580449,74.42326007981247,0.0,0.0,0.0,0.0,0.016666666666666666,0.12909944487358055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.12909944487358055,0.0,1.0,54.013333333333335,1.924636586137902,50.2,58.7,user_001,60
2024-01-01 02:00:00,0.0,0.0,0,0,0.0,0.0,0,0,4.191133333333333,0.21731500737265838,3.654,4.584,51.81702266389528,1.8476505223837218,48.37456821970769,57.1382950675183,54.16787819604925,4.029781889169227,45.544442208513395,62.14981640369046,97.45966666666666,0.33078215816182016,96.7,98.04,33.56,0.22585821261001401,33.094,34.041999999999994,1.0,0.0,1,1,45.19191343406134,4.556886456242869,33.493424286613084,56.05631567646811,51.983333333333334,4.9591267228320906,43,65,54.24333333333333,9.984400827641368,33.9,75.6,45.12,12.895535950770993,16.0,78.9,97.47,0.7805473959268172,95.3,99.2,33.566833333333335,0.48031236893443774,32.6,34.89,4.193666666666667,0.6529982133717265,2.76,5.65,51.685938942690456,1.1464907798279211,49.204746330323964,54.275692045378854,51.174217885481184,0.6113406442845987,49.83114750113567,52.53521197978641,0.08315533471902939,1.8352535856355994,-3.437813709202601,3.9308524662408573,50.25684836141202,0.0,50.25684836141202,50.25684836141202,3.651015672924886,1.0017218971683686,1.7662662867556078,5.269767275067194,3.2088658834788175,1.2318552303325314,0.5421273527766651,6.404457830729775,54.1919163506565,0.7011111912065205,52.75482039016456,55.347112970759405,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.225,0.0,1.225,1.225,30.95398076823266,3.7224782603226614,24.24945614399848,39.800855251624306,68.166137322252,1.3520226677493297,65.24623128000613,71.33015234267233,0.03333333333333333,0.18102033471939252,0.0,1.0,0.03333333333333333,0.18102033471939252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2515488742932317,0.0,1.0,54.13666666666666,1.3285606671611505,50.6,56.5,user_001,60
2024-01-01 03:00:00,0.0,0.0,0,0,0.0,0.0,0,0,4.213333333333334,0.25505590391969757,3.746,4.754,54.27501865916245,2.2482434901511588,50.78500252585375,60.89463710716209,52.963226085868556,4.9573221208591915,40.286442824788864,65.54562706496641,97.46566666666666,0.27467309794456285,96.7,98.11999999999999,33.62186666666667,0.23935531114172404,33.122,34.129999999999995,1.0,0.0,1,1,44.71477537984061,5.759388716900974,29.39802332005678,54.4644906106706,54.18333333333333,5.1106126425234875,44,73,53.083333333333336,11.875643306987719,25.8,89.3,44.68333333333333,14.701114527871077,0.0,80.3,97.46833333333333,0.7621316374277889,95.3,99.2,33.630833333333335,0.5790181393097431,32.43,34.75,4.209833333333333,0.5928972005292993,2.96,5.39,54.32807004687429,1.6783975765802046,52.27811242704972,59.6735022953363,54.04449172862728,0.805650878180591,52.712363542079835,55.01437354839339,-0.04584266291455741,1.8857787075609242,-4.279303306338171,6.0526814464189584,50.25684836141202,0.0,50.25684836141202,50.25684836141202,4.011320818589737,1.4660338425332515,1.5077347454870125,7.032267640627194,3.525518713261906,1.461069171997257,0.8475420139688389,6.3528199368476415,54.073381638398374,1.490229328758805,50.85426134340585,56.542105056369714,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.225,0.0,1.225,1.225,34.958982169094575,4.574700953101978,22.513518548381693,42.84285992035082,66.42729979648423,2.442161303665058,63.07930623983601,71.06426782156214,0.03333333333333333,0.18102033471939255,0.0,1.0,0.05,0.21978417765108277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.27871780678530217,0.0,1.0,54.68,1.8568973575860823,50.6,57.7,user_001,60
2024-01-01 04:00:00,0.0,0.0,0,0,0.0,0.0,0,0,4.527966666666667,0.2682016675251606,3.9619999999999997,4.99,56.76345813262582,2.0460426716541784,51.42919817925023,61.5974760980125,53.868082011387784,3.5157740339162564,46.16476309704988,63.682291274239766,97.47666666666667,0.35190843698695395,96.67999999999999,98.14000000000001,33.6416,0.1561124323217868,33.296,33.944,1.0,0.0,1,1,45.68180822762265,5.379180166010494,31.827920662051444,56.079078832068866,56.93333333333333,5.21362838184261,41,68,53.68666666666666,8.710902318878311,36.6,81.2,45.865,12.616613005431116,12.5,71.6,97.485,0.8223210227197056,95.8,99.4,33.62983333333333,0.4606645592599814,32.41,34.83,4.529833333333333,0.5848641495649461,2.81,5.96,56.57778749146726,1.5211348275696681,53.02113781684394,59.18834320850796,55.87724497881913,0.9296861135175906,54.03607148752896,57.283110756394144,0.08493760035375679,1.9545412686070878,-5.214599089625118,4.20452363661726,50.25684836141202,0.0,50.25684836141202,50.25684836141202,3.1302954385393535,1.349759459682534,1.0953020074320117,5.937526181654714,2.517298640190298,1.1501312745418948,0.8217309875743994,5.909417944712388,53.11603681432218,0.9025956465936305,50.967717502484646,54.22579496353244,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.225,0.0,1.225,1.225,36.61916884325441,2.9157856909744657,28.540806561865736,42.922187889766136,64.8038797847103,1.3401495613699856,62.95135039600278,67.77922353665194,0.016666666666666666,0.12909944487358055,0.0,1.0,0.016666666666666666,0.12909944487358055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.18102033471939252,0.0,1.0,56.06333333333334,1.5188049122852885,53.0,59.6,user_001,60
2024-01-01 05:00:00,0.0,0.0,0,0,0.0,0.0,0,0,4.9821333333333335,0.2364528452410727,4.41,5.47,60.89871533536575,1.8561622089408891,56.48462684844767,64.9485651016745,52.12437917363955,3.6379013998916445,44.01575572887399,61.87912014173525,97.50466666666667,0.40960281160759493,96.8,98.36,33.486599999999996,0.2054581651507632,32.992000000000004,33.839999999999996,1.0,0.0,1,1,48.55043352724565,4.756672809185531,36.219014413766125,58.11948793222634,60.88333333333333,3.782617095397774,53,71,51.98166666666667,9.583150673768946,29.8,74.0,48.751666666666665,11.66795541711654,19.3,74.3,97.50666666666666,0.7469410311094226,96.0,99.2,33.493833333333335,0.4563565795336106,32.1,34.39,4.967,0.5478967489022245,3.98,6.15,60.87473669702717,1.5128796444600738,57.56391209267578,63.928595758074,60.30804430318617,1.4017151384498638,57.27762939315165,62.10290834861898,-0.007691001016208195,1.3423396802053034,-2.6565507516140414,3.5151738725789414,50.25684836141202,0.0,50.25684836141202,50.25684836141202,3.31102136864809,1.1178680976491242,1.2140963520618027,6.008694735578866,2.4906891342518875,0.9433601456340538,0.6654059522772603,4.657800212622668,52.27663787700415,1.1185174172640222,50.33095286558394,53.62752430124898,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.225,0.0,1.225,1.225,43.47637017470548,3.3170971836604375,37.853855715260735,52.52357882789282,60.414595123155436,1.7417539721642041,57.24441011570634,63.15883510699193,0.0,0.0,0.0,0.0,0.03333333333333333,0.18102033471939255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.18102033471939255,0.0,1.0,57.04833333333333,1.6287139219482418,53.7,60.4,user_001,60
2024-01-01 06:00:00,0.0,0.0,0,0,0.0,0.0,0,0,5.231533333333333,0.27316534178918483,4.6240000000000006,5.686,64.93245000883675,2.056586040757753,60.3360118270701,70.29130311487104,49.67185914975439,5.366523029666562,34.55300718218737,60.231503247619656,97.51233333333333,0.3691509574395467,96.7,98.42,33.4366,0.2202741896910931,32.876,34.072,1.0,0.0,1,1,50.58590052493687,6.940367211171422,38.81039956814539,69.67378012135917,65.18333333333334,4.90413753597423,54,75,49.65,10.787979814338563,20.4,76.8,50.526666666666664,15.021418230304276,21.4,84.7,97.50500000000001,0.8466133930479334,95.6,99.7,33.425666666666665,0.5387725115566306,31.73,35.02,5.2265,0.5827835746786746,4.11,6.49,64.70204523164027,1.6260678365993708,60.24795078634524,68.34435791910566,63.74975803346978,1.6631497468907537,59.89452110720607,65.32136880645375,0.1254416622482901,1.8656722398360792,-3.3076003105819183,3.7990478184168026,50.25684836141202,0.0,50.25684836141202,50.25684836141202,3.569389609340908,1.402816347954834,0.6031650161218309,6.469159071501883,3.324210643564652,1.7276793608649383,0.698793548485459,7.879347131168835,50.64483770173438,0.9822758847348942,49.011397030565334,52.60303038014761,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.225,0.0,1.225,1.225,50.68965772073838,6.036994790846397,37.31092306347068,64.73292634764697,56.24677644677112,2.720692101201513,51.16413778872702,62.16873449176754,0.016666666666666666,0.12909944487358055,0.0,1.0,0.08333333333333333,0.27871780678530217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3025316904537665,0.0,1.0,56.85,2.09878899707362,50.3,60.6,user_001,60
2024-01-01 07:00:00,4.916666666666667,2.3237292256466313,1,11,147.55,82.90824517889682,4,295,5.666300000000001,0.3360245804164747,4.906000000000001,6.33,68.10533185459941,2.63089181701604,62.991467109696465,74.58361302471958,49.419742527907104,4.073683422633678,40.93356586200402,58.00629773333418,97.50433333333334,0.41092028451512175,96.75999999999999,98.4,33.50436666666666,0.2145100816773973,32.79600000000001,33.976,0.0,0.0,0,0,49.21115064207609,4.959735693583812,35.120108176052895,61.39096894533327,68.36666666666666,5.719329896349471,57,84,49.276666666666664,9.674768278513849,25.6,76.6,49.52333333333333,12.014741886485538,21.2,75.5,97.51,0.8198180864772643,96.2,100.0,33.516,0.5542232310454949,32.38,34.49,5.690666666666667,0.6837455832390215,3.98,7.23,67.89114609983926,1.7458662345539926,65.6886813538347,71.95483735355258,67.15463621643597,0.7814672080373577,64.87713821558822,68.28909647751554,0.1306674060336313,2.020644736527317,-3.9073837637513122,4.708193487640216,50.25684836141202,0.0,50.25684836141202,50.25684836141202,3.293095166609978,1.2966761066537247,1.1960362137839542,6.432804772397188,3.0748915775982937,1.5876294969768712,0.8990613390713789,6.826879306657402,49.60001074199709,0.5415868693145843,48.53270239942562,50.62674399314795,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.85,0.6593525329532482,0,2,62.93333333333333,18.809361775336246,4.0,82.0,2.45,1.1719442776132782,1.225,4.9,54.38550156371726,3.473885720656032,48.583997437593936,64.78202111593583,53.396147970342845,1.0821958183269738,50.115048596579264,55.76876579438512,0.06666666666666667,0.25154887429323175,0.0,1.0,0.05,0.21978417765108277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.3237317715130933,0.0,1.0,55.45666666666667,2.1666475444614703,49.4,58.9,user_001,60
2024-01-01 08:00:00,4.983333333333333,2.004162335407655,0,9,446.98333333333335,87.52558786476929,299,594,5.8459,0.32048383443723516,5.252000000000001,6.467999999999999,70.81354911002718,1.8788803876929479,66.78516193408774,74.96918144158438,49.85075542481229,3.667419484731742,41.906707931936126,60.97431153256238,97.53666666666666,0.4174688323560193,96.56,98.53999999999999,33.44063333333334,0.23490105862816707,32.982,33.896,0.0,0.0,0,0,49.62619350301596,4.429167357859974,37.387679620394636,59.750012519899116,70.7,4.484625336277232,63,82,50.25666666666667,8.889192956192895,33.0,73.1,49.095,11.784181080109619,25.1,76.4,97.53666666666666,0.863961445048952,95.7,99.6,33.42616666666667,0.49369273250098955,32.44,34.29,5.836,0.6719417852104931,4.46,7.5,70.88990244436336,1.4072505749319382,68.50247840034265,74.03760159434921,70.51400095873214,1.0570827832798926,68.22885833131312,71.73522068406835,-0.05677455501359034,1.6836229404742153,-3.3230604805281274,4.041121613089871,50.25684836141202,0.0,50.25684836141202,50.25684836141202,3.148636059645633,1.0115711845832143,1.2922040890472717,5.1437496398757245,2.6404702476569666,1.150098487715243,0.625485132787018,5.524018158239465,49.195698110853805,0.7103367820039928,48.11067485465317,50.74509240714473,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.8666666666666667,0.5664838521990366,0,2,76.81666666666666,4.409126385149999,68.0,86.0,2.4091666666666667,0.9822467184059255,1.225,4.9,57.79858667283978,3.4432964041093226,50.602299740401705,65.60864929263651,51.010050938079885,1.2527635165850781,48.81347016052193,53.11581602059142,0.016666666666666666,0.12909944487358055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.12909944487358055,0.0,1.0,54.108333333333334,1.5237433462728351,50.2,57.0,user_001,60
2024-01-01 09:00:00,4.883333333333334,1.9665996349775379,1,10,742.0,86.0232526704262,599,887,6.328133333333333,0.23503072043463283,5.882,6.95,74.94779738289252,1.9577017735766737,69.83875964213217,79.3589489761104,47.28593892666525,3.516701170160079,37.78864164046882,54.06050320174364,97.503,0.35039590199600706,96.47999999999999,98.17999999999999,33.59133333333333,0.2219377425809338,33.178000000000004,34.116,0.0,0.0,0,0,51.33122239622404,4.9340160966539415,40.673455016983795,64.86975605330456,75.06666666666666,4.711567685653807,63,86,47.288333333333334,9.0633381747597,28.6,63.8,51.24333333333333,11.74714342004359,23.5,84.6,97.515,0.769949370996761,95.7,99.3,33.60633333333333,0.491721178630863,32.42,34.6,6.321666666666667,0.6027006077638135,5.02,7.81,74.839815597379,1.496193094014548,71.05274193615416,77.71470887691717,73.65223345590938,1.7267393304871954,70.33772804555926,75.28958839105773,0.05943464188707471,1.77419769240298,-4.570870916806427,3.5794430159804165,50.25684836141202,0.0,50.25684836141202,50.25684836141202,3.1929371916472618,1.0440476598664505,1.0976217761324043,5.319257408522848,2.71566887508886,1.064392768931656,0.7342147470573811,5.502276111802972,48.09935250721894,1.052261089073302,46.460163678797365,50.86892995873099,540.0,0.0,540.0,540.0,0.375,0.0,0.375,0.375,0.3277777777777778,0.0,0.3277777777777778,0.3277777777777778,0.1925925925925926,0.0,0.1925925925925926,0.1925925925925926,70.2,0.0,70.2,70.2,94.9,0.0,94.9,94.9,0.8166666666666667,0.5672313570575753,0,2,73.43333333333334,5.904226198719841,62.0,88.0,2.3275,0.9488809198208171,1.225,4.9,64.9095607053085,3.2232748226125865,56.649662386896765,71.77800134553586,47.06014085359986,2.0344998130080776,44.56930824403418,52.585678801344685,0.016666666666666666,0.12909944487358055,0.0,1.0,0.03333333333333333,0.18102033471939252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21978417765108277,0.0,1.0,50.516666666666666,1.632837466525801,47.6,53.8,user_001,60
